,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,Churn Value,Churn
24,-2.2353889159803746,1.635219500881002,-0.004889334042006671,-0.8759386583402857,-2.0643357580102255,-2.332970739026443,1.979495328615854,1,Customer Left
25,-3.8663494117775183,-0.0568851852097923,-3.0652483010401412,0.7862812681264205,-0.5781920634769447,-1.9159710336587314,-0.1859710826901582,1,Customer Left
26,2.31291013231203,1.7315785203898995,-3.4135884053464127,0.744519677094114,0.1432930465354713,-1.8181400504086889,-1.0021300657264427,1,Customer Left
27,-1.7324156705673766,5.687250251848043,-2.251605386121886,1.101891694700349,-0.877257726123142,-1.7343671152641282,1.1406246414886638,1,Customer Left
28,-1.9412827785380387,5.7932806180843395,-2.574413277125895,1.4801093436438972,-0.49441536139235676,-1.3050020246867897,1.7271798742077178,1,Customer Left
29,-2.8324960422145726,4.648582784456601,-0.7883039557962152,0.8497541591339646,-1.7251802370162566,-2.077150387154781,2.5840455035007373,1,Customer Left
30,0.25740892288555955,4.787416129639855,-3.200252636462162,0.8076213403952482,0.4155751122209393,-1.5370270477495247,0.9981356415390753,1,Customer Left
31,-1.2492211596759257,4.150730467899838,-3.0809245453399576,3.218357862950704,-1.0460931352770515,-1.8171298454776927,0.6071480352630698,1,Customer Left
32,-0.21666583072654397,2.165073445843578,-1.5550552612405095,-0.22239157622577005,-2.610028006207555,-2.0506367336985885,-0.6648351895682632,1,Customer Left
33,-0.33819761908340973,5.199775249088209,-3.0109949941358516,1.0491318522053352,0.052400854275896976,-0.9981837385934612,0.6247472051741215,1,Customer Left
34,-1.3717565411610602,5.306217367373378,-3.1642119555366124,1.73634435079786,0.27221137988652505,-0.2826925034399175,0.7339650734475104,1,Customer Left
35,3.1891646520975785,2.333393916998111,-3.1947307210357705,0.7920779111859505,-0.8445489895131223,-1.0483929412474637,-0.5119556586850047,1,Customer Left
36,1.2223474259582412,2.278261924124455,-3.607667062176346,1.8804201198185289,-0.4093690964050596,0.34010954990884495,2.501333979982832,1,Customer Left
37,2.8584743990906234,3.4677089389021636,-3.089250149529236,0.767656870989118,-1.4564576022198907,-0.4666255428064599,1.5068190301991558,1,Customer Left
38,3.4026432236621735,1.342241361421318,-3.9872325711786356,-0.8487796521118051,1.1345798768435003,0.4908564424605771,-1.0200127173780535,1,Customer Left
39,1.0367764554164247,3.3920887713221295,-3.1156752311452465,1.8681357793861584,-2.0612076328240887,0.17527746424048035,-1.0233406925193678,1,Customer Left
40,-0.6518616085156088,4.109782973273928,-1.8180407922340158,-0.19865263914164938,0.20907909245506234,-0.4338434581197465,-0.832859551475116,1,Customer Left
41,-4.218100493879974,1.5573210978269207,-3.141389124201248,-0.027082277398278183,0.024793219682106862,0.14404405011366,-0.08970428757123373,1,Customer Left
42,0.5192872318635143,4.51685523548463,-1.2317963911006775,-0.11113816705882154,-1.6667961456100893,-1.6515431422586335,2.3271129894625164,1,Customer Left
43,-2.0360662972292043,4.306621760325546,-1.7918962053434109,0.8456505246530903,-0.2638845726631428,-1.9324906740485324,1.4063888488624445,1,Customer Left
44,0.9298790994323236,2.915202425874607,-3.292093729170815,0.939951344295872,-0.9097730191586292,-2.1351295326374413,-1.1964487731054496,1,Customer Left
45,0.0703800916919001,2.7902142365599505,-2.2925084462735796,-0.047642096034741045,1.4305525773231873,-1.7034566108764404,0.6496306945360923,1,Customer Left
46,0.5424089473114139,4.120136103733052,-3.3026562722827633,0.09714055147624939,0.8645286604970593,-1.7229930424913085,-0.9210716924632025,1,Customer Left
47,2.607734090367906,3.6736834410622934,-1.3920700445170486,-0.9125394193255257,-0.18771108067246972,0.7069559935558242,0.20970669604731376,1,Customer Left
48,-0.062212981293647975,3.10127586126789,-2.797461263129181,0.5395905119178926,-1.7886149249767183,-0.19894180937534578,-1.7775418356595232,1,Customer Left
49,-1.5899255289424765,4.111254165418751,-2.323755024084972,0.1485874462918063,-0.4163815673963789,0.5848954322518854,-1.0357556631271179,1,Customer Left
50,2.2854546262360804,3.367652624527105,-3.71470316577351,0.08066925861469856,1.5061892468486613,0.49798295944496446,-0.5934357192122218,1,Customer Left
51,-0.34010102998236375,2.2008827006656495,-1.780290878966092,-0.21437289472678908,-2.7088579145255194,0.30524034992460714,-1.2227704828969668,1,Customer Left
52,0.40556863662572673,5.420368358975225,-2.9172528487015628,1.3850106461520868,0.5113385581566505,1.7418640791915834,0.634806883114137,1,Customer Left
53,-1.8201947202810493,4.643118976299755,-1.7412550307897838,0.3754122762884856,-1.3442597118406083,1.418994378842138,0.3723398682976014,1,Customer Left
54,-1.5278831557226704,3.972616133278508,-3.1165368027486773,0.799028019888169,-1.4299107185151851,1.1238485102334188,0.4249231128010598,1,Customer Left
55,-1.5433275575945409,4.16192978423756,-2.939972135903099,-0.054016697949781096,-0.612812151373859,1.6639772428546036,-0.9870606592069173,1,Customer Left
56,-1.3286766572098816,5.46576526840214,-2.057591423491239,0.7975682243481289,-1.3396331449406325,1.4744499733488274,1.60390622258431,1,Customer Left
57,0.6367639442176046,5.350300484834839,-2.9507442721574275,0.799925775633997,-0.6386062911603803,1.9451694538725435,1.1818285809901161,1,Customer Left
58,-3.2811570262961256,3.8708692181514404,-2.019437447837046,0.8425480659156249,-0.45880360855431257,1.3580125379482961,3.2480987787782576,1,Customer Left
59,-0.0004289693308402234,4.817517713505187,-0.8520236015928202,1.2306313695140116,0.08586473937507466,1.2154890111677952,3.7139192369755585,1,Customer Left
60,-1.0761869464398943,4.237817815199957,-2.0461734807079837,3.163750565279608,-2.9736795087106818,0.037936147911916816,2.612511411945862,1,Customer Left
61,3.529631419577842,2.4310064935562132,-2.758219956830375,0.3334057326591939,-1.1770264601458473,0.4831729438140219,-0.46113796905550414,1,Customer Left
62,0.2884099930608526,3.0217180550230887,-3.328554714617245,1.1186879106990741,-1.6470251594585457,0.6298790548770306,0.7214158669127142,1,Customer Left
63,-0.21274825596806465,4.058936557768993,-1.8170906040547141,-0.4304931089002219,0.474705934507626,0.7784092840270423,-2.104104935713673,1,Customer Left
64,-0.9260674555721717,4.058495163274932,-3.189068018939291,2.6931399098288984,-1.8407192610200078,1.0460715055487009,0.6666386453796334,1,Customer Left
65,0.12194715145286263,5.481717418261604,-2.546651817207093,0.7817463746211359,-0.1832128635200784,1.4361707874109386,0.7549398008196396,1,Customer Left
66,-1.0889025759362738,3.3762471638432086,-1.3996607124420888,1.2875914800900163,-1.8028342209066548,1.242583290854123,1.9296393895548976,1,Customer Left
67,-0.315144563533378,3.779837018016176,-1.8271487647918654,-1.4283425325707189,-0.7657662603323371,1.3525831210800856,-1.55643175926958,1,Customer Left
68,-1.0048384254599714,2.315166650973669,-0.9612626433614275,-1.6297343832307003,-0.561101706233586,1.309454884599304,0.5218038479893687,1,Customer Left
69,-1.3886590858512675,4.444765142839618,-1.0078630304319518,-0.6179163867032017,-2.7955139730268175,1.7959427376521429,0.8319748153845185,1,Customer Left
70,-1.422617892713094,3.485698462332509,-1.9931381834597117,-0.6857400300986353,-0.6913982546252797,1.0922182908286828,-0.9082392208752191,1,Customer Left
71,-1.1873764768390809,4.071797637195981,-1.312481969561371,-0.24088794646377792,-0.9663713738308193,0.21984972604340017,-0.6443162901745926,1,Customer Left
72,1.0301718101482114,2.0703248948587674,-2.36997432168546,-0.3678862400630146,-1.4137360053749797,0.9486539943138736,-0.5230372152245708,1,Customer Left
73,3.0609655860819203,2.9087322304803553,-2.5904728156903167,1.0097859549084753,-0.1788437584514339,0.8725225392019713,-0.9189020627645776,1,Customer Left
74,1.5010904232669813,2.7590871294352146,-2.243190367068266,0.6008020161394387,-2.150302326962135,0.7948038051102169,-1.3954377871948667,1,Customer Left
75,-1.2387289974505382,3.038953657450494,-1.581199739777885,-0.11153526756411063,-3.068026240399397,0.6375851960178662,-1.521817258393365,1,Customer Left
76,-0.9558043413509651,4.160504044798668,-2.9902724307946627,0.4903390668626493,-0.5109171840076848,1.3670654499934503,0.8827896606344563,1,Customer Left
77,-0.05541935605112228,4.819898208923878,-3.3852550322635615,1.0597340078668172,0.7018719469788232,-1.652592158769977,1.3281394675365208,1,Customer Left
78,0.5425270360740286,2.5319697236631353,-1.4082848386435227,-0.5899994057028456,0.47542480685703986,-0.9965825601718182,0.8483570829351591,1,Customer Left
79,2.7516250503039896,1.0755975129234323,-3.1700915669312426,-0.4514089400989144,-0.7959037793375603,1.3752222300016135,-0.8800913176648125,1,Customer Left
80,-0.7056359816688054,4.50434224934074,-2.0314744651444143,1.9159536365153735,-2.523076080067471,1.9647072093123699,0.894430225260092,1,Customer Left
81,-0.14811169587586923,3.696830158933812,-3.5710109668436876,1.846640348041603,-1.3138301796363403,2.8166767232478263,-0.917682163702461,1,Customer Left
82,-0.8095216090140362,4.347693662553634,-2.4296111287415294,0.10388132318031143,-1.4487176362204772,2.942278484302559,1.0775752014955695,1,Customer Left
83,-2.756493435235005,4.881245552408498,-2.347994803012077,0.9258706295258969,-1.0842728883875277,3.0514659368476207,0.9665736616051405,1,Customer Left
84,-2.774267621715505,3.0489147371246985,-0.8874013242260729,-1.461272667328704,-2.9183463726430214,2.2862058689065266,0.4697566590134286,1,Customer Left
85,-0.04729774853992089,5.027964781757086,-2.0221255758733747,0.5546798882341382,-0.47118893244492077,1.7937628231534055,0.8592475863263731,1,Customer Left
86,-1.6328889025586222,3.5295970711011964,-1.3760486175593742,-0.9099031803192846,-1.0263017802172345,0.23757164966410835,-0.8622546736106618,1,Customer Left
87,1.2283563225087006,2.9534041449308366,-2.460838224274468,-0.3180875425721931,-2.986611772615201,1.254598439344857,-0.6487940824577463,1,Customer Left
88,-0.1592176834685106,4.105047789266382,-1.0744613312466194,-0.6135443225109968,-0.5962661679063278,1.8604241446995413,0.6457601879785051,1,Customer Left
89,-0.44280104436975304,4.201852651291996,-1.9789807054028044,-1.190180226339365,-1.3614689442000512,1.37891936838845,-0.789767195474279,1,Customer Left
90,-1.2488981561109311,3.460543304612131,-2.181863253803692,-0.09554481583481723,0.3021630065569847,1.6988570847806874,1.0241336108657948,1,Customer Left
91,-2.2497230520996023,4.954000116507237,-3.001640401423596,1.7147891514159155,-0.1424869246920353,2.1047265260401358,2.775381172140712,1,Customer Left
92,0.18874157663207167,4.407038531523614,-2.721625806691842,0.618144785834151,0.5199353752603738,2.3284316924706143,0.03615306391493432,1,Customer Left
93,-0.377168017591158,3.7449925594396203,-3.1045473436184037,-0.2609576904637436,-0.010161608053200658,1.8795019656866976,-1.1910132515525802,1,Customer Left
94,-1.6840271420777895,3.0480577411075718,-1.8248391505226664,-1.1112263384148355,-0.5745323467523002,1.7477987889535382,-1.4148096432333674,1,Customer Left
95,-1.8257643106486436,4.5580231396848445,-1.90651461429343,-0.14547177433745576,-1.4585900928828237,1.2205539551680051,-0.3425919345042482,1,Customer Left
96,-2.9328824651626446,3.1948476529390377,0.24017288389147645,-1.5659647819884481,-2.825352504156041,0.8430481400785987,0.9042222642132093,1,Customer Left
97,-0.4361730722711908,3.7437767419012524,-2.527778560306882,-0.3888119781812157,0.6195473646397394,-1.9717848942872698,-1.7030309970892907,1,Customer Left
98,-2.7332508878071766,2.9647842519177074,-1.9298536552738204,-0.693435165151717,-0.5399575833901501,-2.039243054494789,-0.4234945825121853,1,Customer Left
99,-0.9709102467252135,3.3991318692147554,-2.4270643255891082,1.4838716949468427,-2.3792555669079065,2.418077018927212,0.6350644793287535,1,Customer Left
100,-1.7134798952286108,3.5030741349319445,-1.1974327616130767,-1.70429100547586,-2.253041824799546,1.750207122922676,-0.5436408900432921,1,Customer Left
101,-0.8508113593288182,3.6846254592514174,-2.5158594559178873,-0.9811097392648386,-0.745749501462295,2.2994275340401895,-1.7888095576583831,1,Customer Left
102,-0.2533830174848651,3.7067542574945835,-2.084402324511208,1.510889841153467,-1.9473465703786281,-1.8046031758038743,1.1395755837163533,1,Customer Left
103,0.03370219759126201,4.119188825346441,-1.8266306163158244,-0.3749340122619364,-0.0859682514542141,-1.7109024550043685,-0.7764419757622122,1,Customer Left
104,0.032306976724560656,2.1837903311762337,-2.420461024743071,-0.032992977451093926,-1.4317027581245494,-2.203067361534264,-1.432636273730418,1,Customer Left
105,-1.8212692065405105,2.4620711942814517,-1.7809910911985507,-1.6704462694064093,-0.7137521461110251,-2.0377647435170703,-1.393575536228371,1,Customer Left
106,0.01566073807188693,3.1702805788590163,-2.4543907983210436,-0.8243398517667698,-0.2879470122506602,-1.9218628059847085,-0.6476765713121062,1,Customer Left
107,-1.3425774703869555,3.783575512895904,-1.6742089789427952,-0.7548278036934143,-0.46338386632589196,-1.7510446749026383,-0.9376057176912611,1,Customer Left
108,-2.8793204403411083,3.4572842466623626,-1.2590529763607425,-0.38952435428345367,-0.030345139741870697,-1.226428862606417,-0.5152323339088443,1,Customer Left
109,-2.516353729158262,4.757092597636571,-1.8782564644289355,0.16786349454452953,-0.8490147618001175,-0.8463301583472397,-1.0404474258528589,1,Customer Left
110,2.829352195689603,3.74550973309702,-2.022568047200546,-0.4236384421469663,1.0362054629412816,-1.158619088487945,-0.941658609425533,1,Customer Left
111,-0.36252259475726956,5.2108275032782805,-2.828932833813857,1.374451751645377,0.027236022346204983,-0.7228350415058752,1.1633928947956258,1,Customer Left
112,0.8104314139770586,3.2641741720680546,-2.434186064031635,1.5279561530552292,-1.1365865660946592,-1.9703514429237445,-0.30304517965560057,1,Customer Left
113,0.39921947323399154,3.2605686916806547,-3.8558386273922736,2.058880918571162,-0.0519414868525708,-0.5920753873095036,-1.2149933646042046,1,Customer Left
114,0.18465014750578837,4.040000423138269,-2.371731149176981,2.3422695548086088,-2.464521525937789,-0.7030005647774201,2.7059157947622565,1,Customer Left
115,-3.350005303631216,5.414218327753732,-2.433876474699679,2.2352226155410895,-0.40472001923198386,-0.47772877538461817,2.3701450366798658,1,Customer Left
116,-1.0354214864851106,3.863296688715931,0.3484884067077966,-1.6997966895739833,-2.2901551015837183,-2.334127120945822,0.5018027631919884,1,Customer Left
117,-0.8246441970366054,3.657380320460907,-1.5857156658207645,0.6616326523588384,0.3086800980825958,-1.7061933673146776,2.6343893823321083,1,Customer Left
118,1.9598577473398975,3.1924900940530834,-2.311383521978146,1.256620701580728,-1.2067147370059403,-0.7870693865610567,0.09206542610947009,1,Customer Left
119,-3.3022961482769286,3.7004852992780144,-0.9952921362132228,-0.2999712777466635,-0.725445117604599,-1.5587343753449971,1.4243614028374023,1,Customer Left
120,-0.5160771771633514,1.9389493230894153,-1.4545149446087864,0.28897288531694515,-1.9398452995675826,-2.7595026539872376,-0.8326342164791124,1,Customer Left
121,-2.0319359669667714,3.928936454112877,-1.0764036077856225,-0.33808423859455256,-0.7021238783155814,-1.6692063737678102,-0.3145484538222977,1,Customer Left
122,-1.1139996320234222,5.553684961160225,-2.750218691166239,1.3230877557957634,0.32925934297430626,-1.961496929147742,1.3807780174518467,1,Customer Left
123,4.200565490826204,1.2718055534091914,-3.6480959969426627,-0.009989433138782151,0.5210311674947148,-2.16025905869579,-1.3054547565225612,1,Customer Left
124,-0.9430780158359185,4.599844081476103,-2.9916595081389556,0.493950096490548,-0.25175289552528235,-2.107676598300836,0.08010242073220546,1,Customer Left
125,-2.615961810961047,4.061152165553516,-1.3406158701374742,-0.12897411240863654,-0.48242413731428796,-2.3817946739841207,-1.183946781632335,1,Customer Left
126,-0.7256160028540144,4.334674272478149,-2.9672949258785106,2.387678583922409,-1.1711113425722797,-2.0359571616202006,1.0335172750344042,1,Customer Left
127,0.03368564141215565,4.621203293186161,-3.3363132539856055,0.6591788505219087,0.19576693803258766,-1.027459968369105,0.7915161824852834,1,Customer Left
128,1.3963405367807202,2.6736077200603563,-1.7153755624329936,-1.0281466174465703,0.997236252538164,-1.8029658194972746,0.6771619626187533,1,Customer Left
129,1.000489874992237,3.003871167000577,-3.6595855956023877,1.9743719610386063,-0.4369513562273705,-1.784455742336359,1.4644483348753028,1,Customer Left
130,-2.888262549691563,4.283334003296281,-1.6089660602529072,-0.09128721333206076,-0.8949683912765393,-0.9586001783567688,-0.8894584780686897,1,Customer Left
131,2.3922425136240446,3.1311208504718713,-2.682878927260739,1.716945503585786,-0.7646116822065372,-1.2059076032501577,1.3988035703930497,1,Customer Left
132,0.7370432339447954,3.501253810568186,-2.809679399147122,1.1411368126080166,-1.3373026733101756,-1.4599439356486565,-1.0958354069783027,1,Customer Left
133,-1.0528256405595213,2.3196161304115734,-2.003909516688488,0.4740840768813389,-1.7619954365158355,-1.5723713007059739,0.8437264652619064,1,Customer Left
134,-0.525043200328741,6.597302804873553,-2.644383610518795,2.631309687282859,0.08355824825962405,-0.20651239223688841,1.3816182398849661,1,Customer Left
135,-0.7137179751654744,3.5924989249975194,-1.4523962237679642,-1.3565457617352998,-0.5000132409232763,-1.1537907126963216,-1.7506078438468202,1,Customer Left
136,-1.5704467326794878,2.7670170099477605,-1.813335052483293,1.116095831209742,-1.9788148652396493,-1.094156461589217,2.3855535528663645,1,Customer Left
137,2.7352008408476913,3.0740863759009946,-4.920221142457897,2.719125366978919,0.849364387038495,-0.18903154841567668,0.9420060788402624,1,Customer Left
138,0.4381318694595652,3.607421264504437,-2.6749156977791486,1.189233543838901,-2.069943549810817,-1.325066665126178,-1.4549610671500857,1,Customer Left
139,-1.111344111516162,4.303746552461927,-2.4999539683541814,2.798616118021519,-2.2350218381819054,-1.5103206433122884,1.8508714998853284,1,Customer Left
140,-0.973295701997166,4.827003741012907,-1.7870276029017216,0.0027652316010197994,-1.3174400458095463,-0.18212192774417826,1.4156386924833044,1,Customer Left
141,3.30336985728609,0.9497600935016172,-3.4024836714719178,0.673209040467443,1.1639740356440957,-0.6645012943541475,0.09190641296902723,1,Customer Left
142,4.761488532331999,0.4450538072090165,-4.557767569087819,-0.10205766727392983,1.1488210365284734,-0.37283140923016994,-0.2785696803335874,1,Customer Left
143,-0.09926333593919735,2.818895532809275,-3.0095967179557412,1.1907352777544393,-0.8982150924151536,-1.965585830494122,-1.2201622140933666,1,Customer Left
144,2.558662718878862,2.581126812404355,-3.2796879334303686,-1.6931100237097914,0.42417213761086003,0.12560286334837262,-0.5856604160409149,1,Customer Left
145,-0.00786927401444954,3.3140069517376527,-2.524732845462968,-1.208143092227047,-0.11143409587550354,-2.0803486631510815,-1.0901397751199,1,Customer Left
146,-2.0319029226227423,3.1115199712227,-1.7737615147711672,-1.8100621178735685,-1.5217179783988113,0.23333394312528774,-1.5528341218714115,1,Customer Left
147,1.3798647480269675,3.7389518541725453,-3.7034138208366243,2.000264329309793,-1.772753125306376,0.3198429944986332,1.4636644441858115,1,Customer Left
148,1.7839014404080173,2.472680247472548,-3.2058143639839285,1.0977115717969936,0.19274079434054828,1.1787709286389638,-0.5200825590832736,1,Customer Left
149,-2.948434399194857,2.547751601136504,-0.35863426155438466,-0.4651326515894457,-1.5479800078572739,-0.9551563513774021,4.116809686726385,1,Customer Left
150,-1.1272342620995786,4.6389444793475105,-2.7461132638210186,0.6041443993124458,-0.5669458723808688,0.07438059034623452,1.1740187149744106,1,Customer Left
151,1.17584626405202,3.401855587153157,-2.9864730214067188,-1.407628272175589,-0.27529945785031323,0.19541609001768806,-0.9700235313432686,1,Customer Left
152,0.4142911059594792,4.844416105904175,-3.133006209152399,-0.17707620988825654,-0.6049221710685102,0.7624419864822765,-0.9206458756418421,1,Customer Left
153,-1.5289566059017243,3.917158494930726,-2.547242040087794,0.3924954453589024,-0.6443958056612837,0.40515832855546463,2.781964617683502,1,Customer Left
154,1.3617693319853377,2.9422049001855144,-3.0138064321932148,0.08902507824738817,-0.48997061769965006,0.8917840361795853,-0.3953826574488671,1,Customer Left
155,3.0593064096229674,2.134157541583612,-3.7661744756871913,0.3229929338130589,-1.3443499180052871,0.49245299212766896,-0.6906877139350011,1,Customer Left
156,0.2646755677819816,3.3785613005690944,-2.9183591166648184,-0.5295938480770545,-0.4936097289244107,0.8000583076718616,0.867635332282075,1,Customer Left
157,-0.07561039581043844,3.4272846271240254,-2.2818226349595556,-1.0786573986832746,-0.6825217067750482,0.47945164514253674,-1.2659214334106699,1,Customer Left
158,-1.9940159738073449,3.2342965042202443,-1.5316112205474735,-1.5398953799560664,-1.459224413722306,0.3133640139692687,-1.2958766161142254,1,Customer Left
159,0.4163959845615366,1.8444716939761934,-2.2458100959004543,0.341285177766391,-0.7983928650143916,0.6361106984568129,-0.165562284732501,1,Customer Left
160,-0.3191942499692227,2.402955135567994,-1.2192623024280627,-1.4020638374169199,-0.6833152971322826,0.2596979369896066,2.0947392177057953,1,Customer Left
161,0.8086679077507133,3.9866621239955307,-2.983956408021272,0.9809955314836639,1.3032017646620009,1.1065015635659372,2.106090335009438,1,Customer Left
162,0.9147347230247589,4.2464516156101455,-3.447170447760027,0.8666994179547023,0.6854339595801968,1.2397070787304147,0.740256569056804,1,Customer Left
163,1.8403800826228718,2.7210950678795425,-2.357517191051634,0.04687519826846024,-1.421674075446597,1.2319966770506456,-1.0579695370675999,1,Customer Left
164,-1.9346345972156762,4.420236003323927,-2.2465972913462315,0.30897304332156195,-0.6552785624520677,1.145951741346242,-0.5881780095619262,1,Customer Left
165,-2.028481185039575,3.8685141906520553,-1.9640893604697856,-0.6558406849794003,-1.3649006332614033,0.7624321238513401,-0.6264475238317896,1,Customer Left
166,2.495061054566288,3.5943322319907876,-1.4636719283491417,-1.1343178911439065,0.009856915174717179,1.1854808646792334,-1.2414891644615809,1,Customer Left
167,0.7705913024027222,3.8503625489087336,-2.9638688589852515,1.3179505614319393,-1.3472559420278434,1.379004846665526,0.3442762095474361,1,Customer Left
168,-1.0056519876805505,3.5562177990911814,-2.334790785370903,-0.45119978618049056,-0.642999210561567,1.1495534866332404,-0.9439409861786093,1,Customer Left
169,-1.2729129618360981,3.362214630855526,-2.4580249360780817,1.8600432902215647,-1.820887144067033,1.0044413622731925,1.8835313583558118,1,Customer Left
170,-0.19037489361113263,4.795993392673313,-1.6935489469122094,0.21649113217150412,-0.6645073906985456,1.548685363413689,-0.47465455825581204,1,Customer Left
171,-1.555329496021105,4.676307617532108,-1.477874248255597,0.0030220750524473125,-1.5516787005443935,1.615655166562804,1.3272570903609364,1,Customer Left
172,-0.8818403506797159,3.749489556743263,-1.749833327176829,-1.366966682667226,-0.912576546791397,0.7465601794021819,-1.2378702595476185,1,Customer Left
173,-0.9986638329932022,4.815780046823134,-2.9121368715340887,1.9583184359860029,-1.0129186521697786,1.448369264944348,0.7208607819118624,1,Customer Left
174,-2.5104433031141795,3.772492963490765,-0.7059368047988045,-0.7799127212281727,-2.364120418878926,0.8295265702851856,-0.09781376327287226,1,Customer Left
175,1.03262881032025,1.3370681887638787,-2.716962263407927,-0.3267876588940011,-1.6751106127767383,0.46973294694319934,-0.11869677193190835,1,Customer Left
176,-1.5639092888486572,2.321353502437052,-2.0076758375945234,0.8108458656842281,-1.403481443971498,0.03897414298079578,-0.07672273145836732,1,Customer Left
177,-1.5938178797685736,3.560639260891938,-1.8876902525704686,-0.49495211194553385,-0.8783123779043421,0.11710461626551351,-0.7366916571693997,1,Customer Left
178,2.265655451307254,2.8996975764229815,-3.3888726298738816,0.9637860363511155,-0.7328909258847568,0.912729283533825,-1.2106093408372662,1,Customer Left
179,-1.0912039203345338,2.3785738614291634,-2.2004278002846864,0.5086806993664047,-2.004888148495462,0.8149943932825199,-1.8482464688261349,1,Customer Left
180,-2.3264217657929014,4.315006839073701,-2.302997455993797,0.12163373277235817,-1.3160033553543238,1.1045036942737723,-0.5571610058955427,1,Customer Left
181,0.5512470860663644,3.7509465166103078,-2.478968847674636,1.470314120380974,-1.6085976915568856,0.6261022798149153,-0.5406204562665725,1,Customer Left
182,0.40911905064196624,4.178396722103791,-2.8421619557488054,2.1085362193297654,-1.8742702553296113,1.122461200683617,0.7089369243676449,1,Customer Left
183,3.165209758605671,3.995148215842145,-3.945846562842795,2.8613082912507144,-0.4313506092397729,1.537975508511802,1.8748505792376724,1,Customer Left
184,-1.888353344846042,3.644374703929029,-2.062700242907493,-0.26867510868902056,-0.8450862602734317,-2.299316780696084,1.7075701654985638,1,Customer Left
